Date,Open,High,Low,Close,Volume
2023-01-02,2888.4123919786607,2902.061415249987,2857.653923911001,2884.711669921875,42669.0
2023-01-03,2883.2220071969914,2941.0382215329482,2873.033170736819,2911.2890625,39755.0
2023-01-04,2893.2186967194625,2920.9973471494636,2889.4701019100544,2907.588623046875,32566.0
2023-01-05,2889.373740576411,2933.0122254921675,2889.373740576411,2924.986328125,35377.0
2023-01-06,2905.7622095877996,2967.6635342463687,2886.490059526063,2913.740234375,125959.0
2023-01-09,2929.0713277374516,2949.7852807851923,2920.180207943721,2931.5703125,44243.0
2023-01-10,2945.748027094116,2967.0869022109405,2923.0637975251216,2960.02197265625,98787.0
2023-01-11,2957.618963474695,2974.728408377145,2904.9450396484353,2926.331787109375,104122.0
2023-01-12,2941.2787105279212,2959.541552194598,2903.7437179582353,2942.5283203125,26045.0
2023-01-13,2947.7189848337493,2956.8022994450935,2882.165036278316,2907.877197265625,65561.0
2023-01-16,2902.830720516447,2944.931424919891,2902.830720516447,2921.766357421875,16445.0
2023-01-17,2912.442590449687,2931.8588274523186,2891.8248507282233,2917.00830078125,18700.0
2023-01-18,2917.248718983937,2947.045987612768,2904.3205961415815,2940.509765625,18317.0
2023-01-19,2925.802892976713,2958.5318704607025,2907.6362676840276,2915.469970703125,12951.0
2023-01-20,2907.7805520819898,2954.7353703612753,2893.218433567807,2914.749267578125,29915.0
2023-01-23,2926.812390673719,2936.376304972289,2885.3847195038843,2928.110107421875,24657.0
2023-01-24,2936.4246975918036,2942.6725120697542,2879.137185641239,2892.497802734375,47474.0
2023-01-25,2906.579350561904,2911.241275278704,2867.2662729364833,2903.02294921875,67844.0
2023-01-27,2905.5219586426133,2922.0545889887185,2869.188469780041,2884.279296875,42885.0
2023-01-30,2882.6450904593275,2900.667629787808,2864.3822506064676,2885.048095703125,30753.0
2023-01-31,2867.265950397611,2900.859917867667,2867.265950397611,2894.468017578125,94418.0
2023-02-01,2903.311085569218,2926.8605381752254,2894.468072748824,2912.875,31174.0
2023-02-02,2898.024374536738,2966.4619181393646,2898.024374536738,2956.705810546875,107388.0
2023-02-03,2965.3084909328913,2965.3084909328913,2914.556972906405,2932.867919921875,93856.0
2023-02-06,2933.5410856804947,2985.446005866332,2922.583474175334,2949.2568359375,43953.0
2023-02-07,2955.359997812497,2963.386129364027,2930.513063866894,2950.4580078125,24204.0
