Date,Open,High,Low,Close,Volume
2023-01-02,1696.4627905145373,1718.6837630463817,1691.1533076793903,1702.2637939453125,312125
2023-01-03,1695.577898713832,1713.0793583673328,1683.6807862582427,1688.2528076171875,548701
2023-01-04,1693.5129634153534,1699.0191023603984,1657.2317807067773,1661.9512939453125,435968
2023-01-05,1670.308901829729,1679.2071235131623,1648.431957936535,1669.8172607421875,487184
2023-01-06,1670.4071644634687,1671.1446261190256,1637.0758256366207,1652.4141845703125,587219
2023-01-09,1671.3904929790117,1671.3904929790117,1634.617785907664,1645.5316162109375,656429
2023-01-10,1645.87579159253,1656.4454732844947,1605.809208887843,1623.3106689453125,594512
2023-01-11,1623.8022001827685,1631.028842234111,1600.794602079803,1607.6280517578125,646333
2023-01-12,1612.1017887083353,1637.0758313608817,1604.727533627792,1614.8548583984375,908677
2023-01-13,1620.8033317644793,1643.4176172972086,1613.6257332257835,1627.341796875,637882
2023-01-16,1631.6679181335971,1640.4186472616589,1612.4950007238613,1620.8524169921875,360571
2023-01-17,1614.4614861559032,1638.0589328456663,1614.4614861559032,1632.8477783203125,514997
2023-01-18,1640.0255173696,1658.5102598372926,1636.0434652210515,1648.3829345703125,716978
2023-01-19,1645.924845711395,1664.606122720811,1640.6645270230742,1648.776123046875,624177
2023-01-20,1648.7761732094903,1659.1493185740007,1624.539592118926,1627.587646484375,317042
2023-01-23,1635.1092788458272,1639.8287924917204,1588.2585321637434,1603.9410400390625,675068
2023-01-24,1606.5955367574807,1610.4793807179249,1566.479794370602,1576.3121337890625,450813
2023-01-25,1576.3121643030643,1583.9322395499057,1555.7134875328059,1567.0206298828125,503547
2023-01-27,1567.2173252943385,1575.6239059787893,1523.5128421568347,1551.977294921875,915505
2023-01-30,1553.3537301327428,1579.4093818839642,1539.7361157112093,1571.789306640625,467299
2023-01-31,1575.5746343150345,1593.8135536077705,1556.5492098279033,1563.5301513671875,1534280
2023-02-01,1566.2833586914262,1595.7801378342056,1539.7852287727367,1561.1705322265625,741968
2023-02-02,1548.5852624915472,1576.5580750690071,1536.4914937206313,1571.9368896484375,721339
2023-02-03,1573.165757566717,1591.89631844179,1549.4208192489368,1589.2415771484375,754417
2023-02-06,1590.6674161151625,1593.961170468366,1570.3145591780471,1590.9622802734375,499057
2023-02-07,1592.4372156511517,1605.268325393577,1580.3926111705434,1589.1925048828125,595073
2023-02-08,1589.8316583617304,1613.4782701296785,1588.6517197037213,1609.1029052734375,513921
2023-02-09,1609.1027996236387,1634.1260048496345,1600.352070485708,1615.8870849609375,1022882
2023-02-10,1612.494964293837,1614.8055567923182,1595.2883705709892,1607.873779296875,333259
2023-02-13,1607.5788796181523,1615.6413114856214,1590.4707337041239,1595.0919189453125,242604
2023-02-14,1595.7802105420533,1600.4505602275117,1551.9282322115591,1577.787109375,1051049
2023-02-15,1577.7870010308866,1612.4950545573301,1571.3468642385026,1598.8773193359375,644537
2023-02-16,1604.825730377302,1615.1495902440884,1589.8315213921396,1602.3184814453125,312420
2023-02-17,1597.8448847345776,1640.8120269044944,1594.7477868386313,1615.3955078125,877096
2023-02-20,1616.4280569828004,1622.622373669175,1594.9445447807389,1604.6292724609375,447737
2023-02-21,1607.5788391806072,1631.0779571668147,1597.9431560689732,1605.7598876953125,539466
2023-02-22,1606.8415209618886,1606.8415209618886,1544.2589802595494,1547.74951171875,1056328
2023-02-23,1555.467631942868,1561.858724844731,1541.8500178219242,1553.8453369140625,485537
2023-02-24,1554.091221047684,1567.7581203351294,1544.7505223476046,1548.78173828125,390716
2023-02-27,1554.48443532566,1558.368158686119,1527.9864282836215,1545.2420654296875,397502
2023-02-28,1551.5347563429145,1557.8765646864385,1531.9685261318198,1552.0755615234375,742087
2023-03-01,1541.7025007578834,1571.199277445675,1541.7025007578834,1566.9222412109375,288099
2023-03-02,1567.2665111437386,1575.1324072355753,1561.3671794500633,1571.6910400390625,286119
2023-03-03,1575.132268842753,1584.9153233627082,1563.8742911537654,1569.4786376953125,611252
2023-03-06,1573.1167089799142,1583.981495487617,1569.232985219397,1571.740234375,330663
2023-03-08,1572.1826644275845,1582.0148838125351,1568.003956126447,1574.2474365234375,435573
2023-03-09,1574.247405135584,1581.7691522278212,1558.9090468006677,1574.3948974609375,302901
2023-03-10,1558.4173487351966,1579.8025301269,1556.5983972892748,1569.134521484375,458587
2023-03-13,1575.1323693251695,1591.0114124559877,1523.1195137518514,1535.852294921875,804792
2023-03-14,1543.52151024574,1543.52151024574,1515.45025057993,1535.0166015625,507817
2023-03-15,1535.8031749722481,1552.9606059247023,1520.5139802068,1524.5943603515625,551661
2023-03-16,1532.116074503726,1540.4243269437409,1501.439357417311,1534.2791748046875,583369
2023-03-17,1543.6689986076242,1565.644149825346,1529.9037714040596,1558.6632080078125,698627
2023-03-20,1524.9876436109316,1572.182657965515,1524.9876436109316,1566.086669921875,530519
2023-03-21,1573.1658542127839,1582.014912067418,1561.1213701885708,1579.261962890625,570821
2023-03-22,1582.9980895955578,1588.8974209417886,1571.4942910451846,1585.8494873046875,296273
2023-03-23,1582.8998369236922,1592.8305050223871,1573.1658252626164,1579.01611328125,313930
2023-03-24,1578.0819177622043,1581.4741206444028,1560.6787878890682,1567.5614013671875,374535
2023-03-27,1558.614052800117,1620.3116345288274,1558.614052800117,1603.5968017578125,630210
2023-03-28,1595.780044899124,1614.1664570575313,1574.7390119426664,1584.07958984375,582767
2023-03-29,1592.0438026869467,1610.3810506106781,1584.0795788472926,1604.3341064453125,577758
