Date,Open,High,Low,Close,Volume
2023-01-02,791.4989173668766,801.2668849819494,790.8607857451805,798.6162719726562,1626846
2023-01-03,795.5237597525653,803.8191699869298,793.7076314402133,802.64111328125,1717603
2023-01-04,803.9665345044845,805.4390905625847,791.4498080106325,796.9473266601562,2970216
2023-01-05,809.9057770219532,809.9057770219532,789.044567613812,792.333251953125,5297349
2023-01-06,792.7751327562731,797.3891540028941,777.5096460083621,781.4364624023438,3199618
2023-01-09,788.0138555224498,806.4698797397402,786.3940198672135,804.4083251953125,4340729
2023-01-10,810.9856522122543,810.9856522122543,775.8406609188231,778.343994140625,8392344
2023-01-11,760.820633255602,765.3855810225194,737.8978678210268,751.5435180664062,28389020
2023-01-12,751.0035976792288,755.2249131073286,739.7630743315797,743.0518188476562,12732671
2023-01-13,743.1499180940611,751.9361807606347,738.2413981594901,750.3163452148438,12279288
2023-01-16,752.3779741606388,754.0468230360615,740.8429520902176,745.2606201171875,5779293
2023-01-17,745.2606464159657,754.8322608121636,744.8679408323276,751.6907958984375,6594428
2023-01-18,754.1450801221298,765.7291761884682,751.9853191799572,762.34228515625,5800899
2023-01-19,761.8023656341079,762.2932176738205,751.6417523794397,757.8755493164062,4169463
2023-01-20,761.6550125207739,761.6550125207739,744.4261195739152,750.463623046875,6289718
2023-01-23,753.8505766052888,761.8023555762649,749.8746272013396,758.562744140625,2685320
2023-01-24,758.8572006373812,763.3239419045307,747.0767525032951,761.458740234375,5012125
2023-01-25,760.7715226474331,766.219967834119,753.9486679008371,762.2931518554688,6560514
2023-01-27,760.7715517474065,764.649294658341,751.788935885271,760.3297729492188,6745926
2023-01-30,757.4828091700936,760.7715536372532,749.0401784394701,756.1084594726562,5420851
2023-01-31,760.8205635312756,764.7473793430499,754.3413414092297,756.20654296875,8537557
2023-02-01,761.7532731784574,770.2941104374823,742.7572637701757,755.028564453125,4472974
2023-02-02,751.1017445100825,766.7108628687771,751.0526712912862,763.5203247070312,2841909
2023-02-03,765.6310354451344,780.4056698555185,764.1584793261235,778.3931884765625,5493687
2023-02-06,775.2516542682598,780.1111010111111,764.5510567908078,774.8098754882812,2407975
2023-02-07,779.3748110122416,781.2890858319015,768.6742136996157,771.5211791992188,4126502
2023-02-08,763.7657278334337,766.7108398944881,751.0035755688649,760.9187622070312,9951783
2023-02-09,755.9120362932471,760.9187024363794,747.3712000033859,752.6233520507812,5913945
2023-02-10,754.8813040108374,759.0535460176199,747.0767452144588,757.826416015625,2954992
2023-02-13,756.893772222126,765.3364025233691,752.6724570715045,754.5376586914062,3705892
2023-02-14,754.9304514168589,763.3730826928872,752.1816919259518,761.0170288085938,3502010
2023-02-15,760.8206492791339,772.7483776190879,758.0718898847854,771.0303955078125,3602838
2023-02-16,775.2026515251795,776.0370760266405,766.3181816574041,770.0977783203125,3399428
2023-02-17,771.5702619489032,773.0428179320419,756.2065705574408,762.587646484375,3093216
2023-02-20,766.9562688387239,779.2766423576574,762.8821731712691,764.8947143554688,3381774
2023-02-21,768.723324889558,773.5827717976128,763.9130111175261,764.7965087890625,2769616
2023-02-22,762.7840065367651,767.348954095391,752.4761145565385,758.0227661132812,3261898
2023-02-23,759.8389681486808,763.2749324749345,747.9112394487292,748.9911499023438,4062194
2023-02-24,761.5078390836892,761.605985520727,741.186553384682,743.2481079101562,4357223
2023-02-27,739.2230853939284,740.5974949118436,724.9393046917207,739.1249389648438,6719439
2023-02-28,741.1865259043975,743.2480803534373,726.1173933517374,728.6697998046875,10562614
2023-03-01,728.817085888614,739.6649032883136,727.4426762979957,736.474365234375,3744982
2023-03-02,737.259679239255,738.0450304291877,722.3377669567135,726.55908203125,4910541
2023-03-03,731.3695289737326,751.887167915011,729.9460460947224,750.4146118164062,5759333
2023-03-06,752.6724861384948,761.7041751304351,751.1017237512027,752.5742797851562,4597345
2023-03-08,750.0218742423356,755.8139519505957,746.7822629472319,752.5252075195312,3546995
2023-03-09,780.4547225536338,780.4547225536338,756.1084740098667,759.2499389648438,5240056
2023-03-10,758.8572278246163,764.6983788840605,754.1450603858527,759.593505859375,4113931
2023-03-13,763.2258238497783,763.5693962990811,749.1874679516965,751.298095703125,3447889
2023-03-14,750.021919355618,762.538646412927,750.021919355618,757.67919921875,3753502
2023-03-15,744.1316729899942,751.5435266145797,738.7323006925733,742.806396484375,8101060
2023-03-16,736.2780133116287,745.1133494713682,729.8969371962612,732.3021240234375,7465693
2023-03-17,736.2780314382841,745.5551466180983,725.6265665508607,743.3953857421875,9306857
2023-03-20,741.1374529084437,745.8986933804077,735.099949291167,740.9901733398438,3566109
2023-03-21,746.0950764759731,751.9853007639413,741.3338358105827,743.1008911132812,5332221
2023-03-22,747.0767841934193,749.2365450933078,739.3704313461932,742.85546875,2680654
2023-03-23,744.1316934935986,751.78897334269,743.0027098329189,749.5801391601562,2454948
2023-03-24,749.5800945982828,752.9669854605127,744.9660737075972,748.500244140625,2336818
2023-03-27,749.040118225919,755.6175467130353,745.456874820104,747.81298828125,2258853
2023-03-28,751.5925347752342,751.5925347752342,729.2096962634555,734.75634765625,4166723
2023-03-29,737.2597512201696,741.0884210327719,725.3320228888372,729.9951171875,4891868
2023-03-31,738.3887786676632,739.2232032032293,728.4735310932743,735.29638671875,5796532
2023-04-03,741.1865036344628,747.9602850522793,738.2904649147165,746.6349487304688,2120667
2023-04-05,753.9487362257178,753.9487362257178,742.1682872221909,749.4819946289062,3197932
2023-04-06,748.6474737904638,754.6359043603734,745.2115096649032,751.9362182617188,1777379
