Date,Open,High,Low,Close,Volume
2023-01-02,395.803525148655,403.88114811087246,391.3370632043941,403.3584899902344,2066145
2023-01-03,404.7839642224866,405.25911852771264,399.2246530511188,400.6501159667969,1102355
2023-01-04,401.0302484042559,402.45571137251744,391.24208095597373,400.3650207519531,1479879
2023-01-05,401.6004392811959,409.5830261010389,394.37808777710245,399.5572814941406,3000255
2023-01-06,401.6003934891332,401.98051110366544,382.4991860974594,384.82745361328125,3905957
2023-01-09,388.1535592348301,390.10168026420456,380.2184766253348,382.4041748046875,2387978
2023-01-10,383.829658357537,384.2573088509555,373.5663365266801,375.9421081542969,2305146
2023-01-11,377.27251633029624,384.1622537191996,372.61600996422635,382.6417541503906,1867439
2023-01-12,384.87502473857194,384.87502473857194,376.5598235868126,380.2660217285156,1292880
2023-01-13,381.07375293577365,384.4948697349218,378.88805473135204,382.87933349609375,1012622
2023-01-16,383.4495580023797,389.29395066985,374.94428359122224,375.89459228515625,3996299
2023-01-17,375.894569868386,377.4150694882282,368.719751257508,374.0889892578125,1707734
2023-01-18,375.4669419361853,378.6504816165796,373.47128803197415,376.70233154296875,764164
2023-01-19,374.42158548502454,376.0846255220773,370.33527013728445,372.1883544921875,1382644
2023-01-20,372.1883603427057,374.89674567441733,367.86446777884686,370.14520263671875,1028638
2023-01-23,372.04582441201507,377.74767612714174,370.7153981453757,373.9464416503906,1225081
2023-01-24,375.8470491500481,376.7973577446121,372.5684728983557,374.9442443847656,932693
2023-01-25,374.04147815599276,374.04147815599276,367.43682165495477,370.620361328125,1832958
2023-01-27,371.0955254340282,372.14087074251677,360.8322036806023,367.1042175292969,1730143
2023-01-30,364.9185079880144,373.28121219562615,362.3051592979961,369.8125915527344,1639571
2023-01-31,370.62035647146826,382.02405974751343,369.7175516950012,381.2638244628906,1356899
2023-02-01,383.73458636535867,388.15354438680856,356.1281341943671,367.67437744140625,2755215
2023-02-02,365.8687945112415,376.8923795746605,361.5449021765549,375.2293395996094,1242875
2023-02-03,375.84704077994286,380.7886569620725,370.24022599710247,379.8383483886719,1227587
2023-02-06,379.5057559461686,383.5920714413208,360.26200625177677,368.9098205566406,3867116
2023-02-07,365.8688125530213,376.7973614994103,347.33779477436184,357.41107177734375,9967047
2023-02-08,359.0265822822897,371.4756309090453,355.4629249846183,367.05670166015625,3527561
2023-02-09,367.10421181552994,367.6744027932052,359.26416562556926,361.1172790527344,1997820
